"CIF_ID","ACID","SCHM_CODE","ACCT_OPN_DATE"
"0195465",IM21334429,CAL31,2019-06-18 00:00:00.000
"0197442",IM21344965,CAL31,2019-07-15 00:00:00.000
"0195475",IM21334462,CAL12,2019-06-18 00:00:00.000
"0195976",IM21335779,CAL12,2019-06-24 00:00:00.000
"0195673",IM21334935,CAL31,2019-06-20 00:00:00.000
"0196620",IM21337380,CAL31,2019-07-02 00:00:00.000
"0198848",IM21348309,CAL12,2019-08-01 00:00:00.000
"0197980",IM21346227,CAL31,2019-07-22 00:00:00.000
"0195975",IM21335778,CAL31,2019-06-24 00:00:00.000
"0196354",IM21336683,CAL31,2019-06-28 00:00:00.000
"0199156",IM21349117,CAL31,2019-08-06 00:00:00.000
"0198033",IM21346332,CAL12,2019-07-22 00:00:00.000
"0197920",IM21346055,CAL31,2019-07-20 00:00:00.000
"0173886",IM21345426,ODF05,2019-07-17 00:00:00.000
"0198152",IM21346660,CAL31,2019-07-24 00:00:00.000
"0197920",IM21346056,ODF05,2019-07-20 00:00:00.000
"0198314",IM21346989,CAL31,2019-07-26 00:00:00.000
"0197984",IM21346232,CAL31,2019-07-22 00:00:00.000
"0178162",IM21349563,ODF05,2019-08-08 00:00:00.000
"0198606",IM21347689,CAL31,2019-07-30 00:00:00.000
"0180161",IM21346564,CAL31,2019-07-24 00:00:00.000
"0006056",IM21348645,ODF05,2019-08-02 00:00:00.000
"0198091",IM21346446,CAL31,2019-07-23 00:00:00.000
"0196955",IM21341812,CAL08,2019-07-08 00:00:00.000
"0198552",IM21347859,CAL31,2019-07-30 00:00:00.000
"0198775",IM21348047,CAL31,2019-07-31 00:00:00.000
"0195888",IM21335468,CAL12,2019-06-24 00:00:00.000
"0199864",IM21351288,CAL12,2019-08-15 00:00:00.000
"0199450",IM21350360,CAL12,2019-08-09 00:00:00.000
"0200745",IM21356155,CAL31,2019-08-29 00:00:00.000
"0199389",IM21350542,CAL12,2019-08-10 00:00:00.000
"0200672",IM21356006,CAL31,2019-08-28 00:00:00.000
"0199573",IM21350647,CAL31,2019-08-13 00:00:00.000
"0199635",IM21350771,CAL31,2019-08-13 00:00:00.000
"0229409",IM21363796,CAL31,2019-10-11 00:00:00.000
"0227476",IM21359547,CAL31,2019-09-17 00:00:00.000
"0200429",IM21355252,CAL31,2019-08-23 00:00:00.000
"0148316",IM21357589,CAL30,2019-09-06 00:00:00.000
"0200390",IM21355182,CAL31,2019-08-23 00:00:00.000
"0199463",IM21350398,CAL12,2019-08-09 00:00:00.000
"0228033",IM21360852,CAL31,2019-09-24 00:00:00.000
"0228993",IM21363098,ODF05,2019-10-04 00:00:00.000
"0228430",IM21361792,CAL30,2019-09-30 00:00:00.000
"0199463",IM21350397,ODF05,2019-08-09 00:00:00.000
"0200950",IM21356734,CAL31,2019-09-02 00:00:00.000
"0227070",IM21358313,CAL31,2019-09-10 00:00:00.000
"0230134",IM21364999,CAL30,2019-10-17 00:00:00.000
"0230134",IM21365000,ODF05,2019-10-17 00:00:00.000
"0227278",IM21359021,CAL31,2019-09-13 00:00:00.000
"0228993",IM21363097,CAL31,2019-10-04 00:00:00.000
"0031461",IM21354329,TDL06,2019-08-20 00:00:00.000
"0229942",IM21364705,CAL12,2019-10-16 00:00:00.000
"0176471",IM21361292,ODF05,2019-09-26 00:00:00.000
"0229109",IM21363328,CAL31,2019-10-07 00:00:00.000
"0167464",IM21362858,CAL19,2019-10-04 00:00:00.000
"0229266",IM21363571,CAL31,2019-10-08 00:00:00.000
"0227834",IM21360441,CAL31,2019-09-21 00:00:00.000
"0227478",IM21359550,ODF05,2019-09-17 00:00:00.000
"0200671",IM21356005,CAL12,2019-08-28 00:00:00.000
"0227095",IM21358406,ODF05,2019-09-11 00:00:00.000
"0230035",IM21364839,CAL31,2019-10-16 00:00:00.000
"0227317",IM21359143,CAL31,2019-09-14 00:00:00.000
"0227976",IM21360757,CAL31,2019-09-24 00:00:00.000
"0228632",IM21362436,CAL31,2019-10-02 00:00:00.000
"0227735",IM21360222,CAL12,2019-09-20 00:00:00.000
"0229122",IM21363341,CAL12,2019-10-07 00:00:00.000
"0200341",IM21355044,CAL31,2019-08-22 00:00:00.000
"0226979",IM21358006,CAL12,2019-09-09 00:00:00.000
"0199898",IM21351358,CAL31,2019-08-16 00:00:00.000
"0200830",IM21356428,CAL31,2019-08-30 00:00:00.000
"0271598",IM21370671,CAL31,2019-11-14 00:00:00.000
"0230448",IM21366751,CAL31,2019-10-22 00:00:00.000
"0273865",IM21378641,CAL31,2019-12-05 00:00:00.000
"0270763",IM21369835,CAL31,2019-11-08 00:00:00.000
"0031461",IM21371416,ODL07,2019-11-19 00:00:00.000
"0272757",IM21371817,CAL31,2019-11-20 00:00:00.000
"0070754",IM21370156,CAL12,2019-11-11 00:00:00.000
"0230779",IM21367249,CAL30,2019-10-24 00:00:00.000
"0274151",IM21379486,CAL31,2019-12-11 00:00:00.000
"0270135",IM21369013,CAL12,2019-11-04 00:00:00.000
"0230265",IM21365851,CAL31,2019-10-18 00:00:00.000
"0274812",IM21381029,CAL31,2019-12-23 00:00:00.000
"0095102",IM21367142,CAL12,2019-10-24 00:00:00.000
"0271691",IM21370754,CAL31,2019-11-14 00:00:00.000
"0274734",IM21380847,CAL31,2019-12-20 00:00:00.000
"0272939",IM21372104,CAL31,2019-11-21 00:00:00.000
"0271630",IM21370695,CAL12,2019-11-14 00:00:00.000
"0274252",IM21379770,CAL31,2019-12-13 00:00:00.000
"0273332",IM21377409,CAL31,2019-11-28 00:00:00.000
"0269496",IM21367898,CAL31,2019-10-29 00:00:00.000
"0274634",IM21380608,CAL31,2019-12-19 00:00:00.000
"0272557",IM21371737,CAL19,2019-11-20 00:00:00.000
"0274854",IM21381174,CAL12,2019-12-23 00:00:00.000
"0230292",IM21366199,CAL31,2019-10-18 00:00:00.000
"0083197",IM21381907,ODF05,2019-12-30 00:00:00.000
"0272557",IM21371471,CAL31,2019-11-19 00:00:00.000
"0032577",IM21368757,CAL06,2019-11-01 00:00:00.000
"0274002",IM21379073,CAL12,2019-12-09 00:00:00.000
"0096315",IM21369261,CAL06,2019-11-05 00:00:00.000
"0088047",IM21378381,ODF05,2019-12-04 00:00:00.000
"0273300",IM21377331,CAL12,2019-11-27 00:00:00.000
"0130022",IM21380947,CAL12,2019-12-21 00:00:00.000
"0130022",IM21380947,CAL12,2019-12-21 00:00:00.000
"0230213",IM21365317,CAL30,2019-10-17 00:00:00.000
"0173764",IM21367815,CAL31,2019-10-29 00:00:00.000
"0270453",IM21369455,CAL31,2019-11-06 00:00:00.000
"0275055",IM21382096,CAL12,2020-01-02 00:00:00.000
"0273980",IM21379020,CAL31,2019-12-09 00:00:00.000
"0273205",IM21377104,CAL31,2019-11-26 00:00:00.000
"0230398",IM21366706,CAL31,2019-10-22 00:00:00.000
"0179816",IM21383311,CAL31,2020-01-09 00:00:00.000
"0276631",IM21386146,CAL31,2020-01-25 00:00:00.000
"0277937",IM21389367,CAL12,2020-02-13 00:00:00.000
"0275968",IM21384586,CAL31,2020-01-17 00:00:00.000
"0277260",IM21387746,CAL31,2020-02-03 00:00:00.000
"0275280",IM21382767,CAL12,2020-01-07 00:00:00.000
"0275798",IM21387867,ODF05,2020-02-04 00:00:00.000
"0277564",IM21388394,CAL31,2020-02-06 00:00:00.000
"0278196",IM21389901,CAL31,2020-02-17 00:00:00.000
"0277111",IM21387357,CAL31,2020-01-31 00:00:00.000
"0277147",IM21387441,CAL31,2020-02-01 00:00:00.000
"0276693",IM21386321,CAL31,2020-01-27 00:00:00.000
"0276698",IM21386328,CAL12,2020-01-27 00:00:00.000
"0276710",IM21386350,CAL31,2020-01-27 00:00:00.000
"0022438",IM21382946,ODL03,2020-01-07 00:00:00.000
"0276223",IM21385193,CAL31,2020-01-21 00:00:00.000
"0276646",IM21386174,CAL31,2020-01-25 00:00:00.000
"0278339",IM21390182,CAL12,2020-02-18 00:00:00.000
"0278320",IM21390163,CAL31,2020-02-18 00:00:00.000
"0278348",IM21390192,CAL31,2020-02-18 00:00:00.000
"0075340",IM21391853,TDL06,2020-02-26 00:00:00.000
"0274957",IM21390315,ODF05,2020-02-18 00:00:00.000
"0277783",IM21388948,CAL06,2020-02-10 00:00:00.000
"0275910",IM21384468,CAL12,2020-01-16 00:00:00.000
"0277153",IM21387453,CAL31,2020-02-01 00:00:00.000
"0278970",IM21391900,ODF05,2020-02-26 00:00:00.000
"0276458",IM21385772,CAL31,2020-01-23 00:00:00.000
"0278248",IM21390006,CAL31,2020-02-17 00:00:00.000
"0273007",IM21387048,CAL30,2020-01-30 00:00:00.000
"0278938",IM21391833,CAL12,2020-02-26 00:00:00.000
"0278982",IM21391923,CAL31,2020-02-27 00:00:00.000
"0275469",IM21383272,CAL30,2020-01-09 00:00:00.000
"0278887",IM21391586,ODF05,2020-02-25 00:00:00.000
"0276437",IM21385716,CAL31,2020-01-23 00:00:00.000
"0275880",IM21384386,CAL31,2020-01-16 00:00:00.000
"0276120",IM21384990,CAL31,2020-01-20 00:00:00.000
"0278051",IM21389585,CAL31,2020-02-14 00:00:00.000
"0279249",IM21392609,CAL31,2020-03-02 00:00:00.000
"0275396",IM21383074,CAL31,2020-01-08 00:00:00.000
"0274957",IM21390530,CAL31,2020-02-19 00:00:00.000
"0279114",IM21392245,CAL02,2020-02-28 00:00:00.000
"0278970",IM21391899,CAL31,2020-02-26 00:00:00.000
"0276767",IM21386506,CAL31,2020-01-28 00:00:00.000
"0279366",IM21392900,CAL31,2020-03-03 00:00:00.000
"0279178",IM21392421,CAL12,2020-02-29 00:00:00.000
"0275798",IM21384176,CAL30,2020-01-15 00:00:00.000
"0279007",IM21391998,CAL31,2020-02-27 00:00:00.000
"0277772",IM21388907,CAL31,2020-02-10 00:00:00.000
"0279376",IM21392913,CAL12,2020-03-04 00:00:00.000
"0279310",IM21392751,CAL31,2020-03-03 00:00:00.000
"0277257",IM21387739,CAL12,2020-02-03 00:00:00.000
"0145813",IM21386394,CAL31,2020-01-27 00:00:00.000
"0277140",IM21387430,CAL31,2020-02-01 00:00:00.000
"0279640",IM21393576,CAL31,2020-03-06 00:00:00.000
"0277369",IM21387963,CAL31,2020-02-04 00:00:00.000
"0277369",IM21387963,CAL31,2020-02-04 00:00:00.000
"0277142",IM21387435,CAL31,2020-02-01 00:00:00.000
"0279542",IM21393294,CAL31,2020-03-05 00:00:00.000
"0279472",IM21393076,CAL31,2020-03-04 00:00:00.000
"0276685",IM21386289,CAL31,2020-01-27 00:00:00.000
"0281235",IM21398131,CAL31,2020-04-07 00:00:00.000
"0280369",IM21395286,CAL31,2020-03-17 00:00:00.000
"0281943",IM21400478,CAL31,2020-04-28 00:00:00.000
"0281797",IM21400069,CAL31,2020-04-24 00:00:00.000
"0281521",IM21399199,ODF05,2020-04-17 00:00:00.000
"0275469",IM21395763,TDL06,2020-03-19 00:00:00.000
"0179638",IM21398946,CAL02,2020-04-16 00:00:00.000
"0227095",IM21395597,CAL30,2020-03-18 00:00:00.000
"0281421",IM21398897,CAL31,2020-04-15 00:00:00.000
"0179638",IM21396541,CAL02,2020-03-25 00:00:00.000
"0280531",IM21395656,CAL31,2020-03-19 00:00:00.000
"0179638",IM21396598,CAL02,2020-03-25 00:00:00.000
"0282691",IM21403094,CAL31,2020-05-16 00:00:00.000
"0282135",IM21401177,ODF05,2020-05-04 00:00:00.000
"0282799",IM21403381,CAL31,2020-05-19 00:00:00.000
"0282825",IM21403458,CAL31,2020-05-19 00:00:00.000
"0179638",IM21396298,CAL01,2020-03-23 00:00:00.000
"0281954",IM21400506,CAL12,2020-04-28 00:00:00.000
"0279746",IM21393846,CAL31,2020-03-09 00:00:00.000
"0282574",IM21402692,CAL31,2020-05-13 00:00:00.000
"0281712",IM21399771,CAL31,2020-04-22 00:00:00.000
"0283027",IM21404016,CAL31,2020-05-22 00:00:00.000
"0179638",IM21396683,CAL02,2020-03-26 00:00:00.000
"0282135",IM21401176,CAL06,2020-05-04 00:00:00.000
"0280951",IM21396946,CAL31,2020-03-27 00:00:00.000
"0280562",IM21395709,CAL12,2020-03-19 00:00:00.000
"0282980",IM21403918,CAL30,2020-05-22 00:00:00.000
"0281749",IM21399887,CAL31,2020-04-23 00:00:00.000
"0281842",IM21400206,CAL31,2020-04-27 00:00:00.000
"0280266",IM21395051,CAL12,2020-03-16 00:00:00.000
"0281487",IM21399109,CAL31,2020-04-17 00:00:00.000
"0282296",IM21401824,CAL31,2020-05-07 00:00:00.000
"0281835",IM21400200,CAL31,2020-04-27 00:00:00.000
"0282494",IM21402451,CAL31,2020-05-12 00:00:00.000
"0280745",IM21396200,CAL12,2020-03-23 00:00:00.000
"0283076",IM21404154,CAL31,2020-05-26 00:00:00.000
"0179638",IM21396686,CAL02,2020-03-26 00:00:00.000
"0116690",IM21394993,TDL06,2020-03-16 00:00:00.000
"0281718",IM21399782,CAL31,2020-04-22 00:00:00.000
"0281480",IM21399088,CAL31,2020-04-16 00:00:00.000
"0279910",IM21394171,ODF05,2020-03-10 00:00:00.000
"0284358",IM21407862,CAL31,2020-06-17 00:00:00.000
"0227478",IM21410092,CAL12,2020-06-29 00:00:00.000
"0284464",IM21408070,CAL31,2020-06-18 00:00:00.000
"0284868",IM21408806,CAL31,2020-06-23 00:00:00.000
"0283825",IM21406316,CAL31,2020-06-08 00:00:00.000
"0285454",IM21410259,CAL12,2020-06-30 00:00:00.000
"0281521",IM21410681,CAL30,2020-07-01 00:00:00.000
"0281521",IM21410683,ODF05,2020-07-01 00:00:00.000
"0283133",IM21404281,CAL06,2020-05-26 00:00:00.000
"0103152",IM21405330,SBL02,2020-06-02 00:00:00.000
"0284460",IM21408064,CAL12,2020-06-18 00:00:00.000
"0284405",IM21407967,CAL31,2020-06-17 00:00:00.000
"0283612",IM21405594,CAL31,2020-06-04 00:00:00.000
"0283934",IM21406765,CAL12,2020-06-10 00:00:00.000
"0116690",IM21406612,TDL06,2020-06-09 00:00:00.000
"0286033",IM21411514,ODF05,2020-07-06 00:00:00.000
"0286033",IM21411515,CAL31,2020-07-06 00:00:00.000
"0283762",IM21406106,CAL01,2020-06-06 00:00:00.000
"0285024",IM21409135,CAL31,2020-06-24 00:00:00.000
"0046576",IM21405952,CAL12,2020-06-05 00:00:00.000
"0286406",IM21412460,CAL31,2020-07-10 00:00:00.000
"0283563",IM21405435,CAL31,2020-06-03 00:00:00.000
"0285449",IM21410243,CAL31,2020-06-30 00:00:00.000
"0283517",IM21405289,CAL12,2020-06-02 00:00:00.000
"0284464",IM21408651,SBL02,2020-06-22 00:00:00.000
"0286298",IM21412194,CAL31,2020-07-09 00:00:00.000
"0283494",IM21405201,CAL12,2020-06-02 00:00:00.000
"0283532",IM21405355,CAL31,2020-06-03 00:00:00.000
"0285231",IM21409619,CAL30,2020-06-26 00:00:00.000
"0281521",IM21410685,ODF05,2020-07-01 00:00:00.000
"0286230",IM21412001,CAL31,2020-07-08 00:00:00.000
"0285544",IM21410570,CAL12,2020-07-01 00:00:00.000
"0179776",IM21408299,CAL30,2020-06-19 00:00:00.000
"0166116",IM21411603,CAL31,2020-07-06 00:00:00.000
"0286988",IM21413682,CAL31,2020-07-17 00:00:00.000
"0284000",IM21406936,CAL31,2020-06-11 00:00:00.000
"0199970",IM21411879,CAL31,2020-07-08 00:00:00.000
"0285010",IM21409111,CAL31,2020-06-24 00:00:00.000
"0287111",IM21413973,CAL12,2020-07-20 00:00:00.000
"0281521",IM21411384,CAL19,2020-07-06 00:00:00.000
"0170032",IM21420900,CAL17,2020-08-27 00:00:00.000
"0288144",IM21416203,CAL06,2020-08-03 00:00:00.000
"0289929",IM21420046,CAL31,2020-08-22 00:00:00.000
"0289137",IM21418601,CAL31,2020-08-14 00:00:00.000
"0183564",IM21421832,ODF05,2020-09-02 00:00:00.000
"0290324",IM21420617,CAL31,2020-08-26 00:00:00.000
"0288496",IM21417058,CAL31,2020-08-06 00:00:00.000
"0287613",IM21414858,CAL31,2020-07-25 00:00:00.000
"0279114",IM21415482,CAL12,2020-07-29 00:00:00.000
"0292309",IM21423326,CAL12,2020-09-09 00:00:00.000
"0037494",IM21418666,ODF05,2020-08-14 00:00:00.000
"0290371",IM21420673,CAL31,2020-08-26 00:00:00.000
"0138370",IM21423124,TDL06,2020-09-08 00:00:00.000
"0290598",IM21420996,CAL12,2020-08-27 00:00:00.000
"0292223",IM21423249,CAL12,2020-09-09 00:00:00.000
"0288855",IM21417966,CAL31,2020-08-11 00:00:00.000
"0292852",IM21424136,CAL31,2020-09-14 00:00:00.000
"0001567",IM21423663,ODL07,2020-09-10 00:00:00.000
"0189912",IM21423715,CAL01,2020-09-10 00:00:00.000
"0159127",IM21418586,ODF05,2020-08-14 00:00:00.000
"0290851",IM21421450,CAL31,2020-08-31 00:00:00.000
"0293001",IM21424366,CAL31,2020-09-15 00:00:00.000
"0189912",IM21424193,CAL17,2020-09-14 00:00:00.000
"0291549",IM21422266,CAL12,2020-09-03 00:00:00.000
"0293477",IM21424840,CAL12,2020-09-17 00:00:00.000
"0293477",IM21424840,CAL12,2020-09-17 00:00:00.000
"0290477",IM21420822,CAL31,2020-08-26 00:00:00.000
"0288366",IM21416665,CAL31,2020-08-05 00:00:00.000
"0292078",IM21423058,CAL31,2020-09-08 00:00:00.000
"0288082",IM21415932,CAL31,2020-07-30 00:00:00.000
"0292172",IM21423190,CAL12,2020-09-09 00:00:00.000
"0276223",IM21418820,ODF05,2020-08-15 00:00:00.000
"0289221",IM21418796,CAL31,2020-08-14 00:00:00.000
"0189912",IM21424195,CAL17,2020-09-14 00:00:00.000
"0189912",IM21424196,CAL17,2020-09-14 00:00:00.000
"0289812",IM21419880,CAL31,2020-08-21 00:00:00.000
"0288496",IM21417059,ODF05,2020-08-06 00:00:00.000
"0289288",IM21418936,CAL31,2020-08-17 00:00:00.000
"0077939",IM21424074,CAL17,2020-09-14 00:00:00.000
"0291522",IM21422243,CAL31,2020-09-03 00:00:00.000
"0293640",IM21425029,CAL12,2020-09-18 00:00:00.000
"0305209",IM21431586,CAL06,2020-10-24 00:00:00.000
"0307281",IM21432036,CAL31,2020-10-28 00:00:00.000
"0307130",IM21431988,CAL31,2020-10-27 00:00:00.000
"0090835",IM21431745,CAL31,2020-10-26 00:00:00.000
"0296165",IM21427126,CAL30,2020-09-29 00:00:00.000
"0307785",IM21432287,CAL31,2020-10-29 00:00:00.000
"0156549",IM21430481,CAL30,2020-10-17 00:00:00.000
"0304550",IM21431351,CAL12,2020-10-23 00:00:00.000
"0294856",IM21426237,CAL12,2020-09-23 00:00:00.000
"0298926",IM21429042,CAL12,2020-10-09 00:00:00.000
"0297027",IM21427759,CAL31,2020-10-01 00:00:00.000
"0296060",IM21427009,CAL31,2020-09-28 00:00:00.000
"0304685",IM21431405,CAL31,2020-10-23 00:00:00.000
"0299113",IM21429121,CAL31,2020-10-09 00:00:00.000
"0307473",IM21432107,CAL31,2020-10-28 00:00:00.000
"0278887",IM21432256,ODF05,2020-10-28 00:00:00.000
"0307792",IM21432289,CAL02,2020-10-29 00:00:00.000
"0298586",IM21428921,CAL12,2020-10-08 00:00:00.000
"0294958",IM21426309,CAL31,2020-09-24 00:00:00.000
"0308565",IM21433205,CAL12,2020-11-02 00:00:00.000
"0294132",IM21425731,CAL31,2020-09-21 00:00:00.000
"0297745",IM21428435,CAL31,2020-10-06 00:00:00.000
"0304684",IM21431390,CAL12,2020-10-23 00:00:00.000
"0295301",IM21426521,CAL31,2020-09-24 00:00:00.000
"0072676",IM21433701,CAL31,2020-11-05 00:00:00.000
"0307579",IM21432176,CAL31,2020-10-28 00:00:00.000
"0295849",IM21426840,CAL31,2020-09-28 00:00:00.000
"0307767",IM21432264,CAL02,2020-10-28 00:00:00.000
"0309644",IM21435374,CAL31,2020-11-13 00:00:00.000
"0309557",IM21435220,ODF05,2020-11-13 00:00:00.000
"0298611",IM21428935,CAL31,2020-10-08 00:00:00.000
"0309670",IM21435452,CAL31,2020-11-14 00:00:00.000
"0308258",IM21432581,CAL31,2020-10-30 00:00:00.000
"0309373",IM21434913,CAL31,2020-11-11 00:00:00.000
"0309639",IM21435367,CAL12,2020-11-13 00:00:00.000
"0308553",IM21433159,CAL30,2020-11-02 00:00:00.000
"0308553",IM21433161,ODF05,2020-11-02 00:00:00.000
"0309557",IM21435235,CAL01,2020-11-13 00:00:00.000
"0308965",IM21434021,CAL31,2020-11-06 00:00:00.000
"0309625",IM21435333,CAL30,2020-11-13 00:00:00.000
"0308589",IM21433238,CAL31,2020-11-03 00:00:00.000
"0103806",IM21426278,CAL31,2020-09-23 00:00:00.000
"0308493",IM21433026,CAL31,2020-11-02 00:00:00.000
"0229555",IM21433103,CAL12,2020-11-02 00:00:00.000
"0308320",IM21432688,CAL31,2020-10-30 00:00:00.000
"0295301",IM21426522,ODF05,2020-09-24 00:00:00.000
"0308416",IM21432856,ODF05,2020-10-31 00:00:00.000
"0297479",IM21428159,CAL12,2020-10-05 00:00:00.000
"0308181",IM21432496,CAL31,2020-10-29 00:00:00.000
"0309592",IM21435280,CAL31,2020-11-13 00:00:00.000
"0301107",IM21429928,CAL31,2020-10-15 00:00:00.000
"0301107",IM21429928,CAL31,2020-10-15 00:00:00.000
"0304047",IM21431023,CAL12,2020-10-22 00:00:00.000
"0308416",IM21432854,CAL31,2020-10-31 00:00:00.000
"0309366",IM21434891,CAL12,2020-11-11 00:00:00.000
"0308614",IM21433308,CAL12,2020-11-03 00:00:00.000
"0308639",IM21433343,CAL31,2020-11-03 00:00:00.000
"0306962",IM21431922,CAL31,2020-10-27 00:00:00.000
"0307075",IM21431948,CAL31,2020-10-27 00:00:00.000
"0309128",IM21434400,CAL31,2020-11-09 00:00:00.000
"0308813",IM21433760,CAL12,2020-11-05 00:00:00.000
"0295924",IM21426910,CAL31,2020-09-28 00:00:00.000
"0310807",IM21438032,CAL31,2020-11-30 00:00:00.000
"0312613",IM21440795,ODF05,2020-12-15 00:00:00.000
"0312613",IM21440795,ODF05,2020-12-15 00:00:00.000
"0309639",IM21435881,CAL19,2020-11-17 00:00:00.000
"0310976",IM21438471,CAL12,2020-12-02 00:00:00.000
"0314211",IM21441692,CAL31,2020-12-21 00:00:00.000
"0314211",IM21441692,CAL31,2020-12-21 00:00:00.000
"0048172",IM21436260,CAL06,2020-11-19 00:00:00.000
"0199110",IM21440585,CAL06,2020-12-15 00:00:00.000
"0075340",IM21444872,ODF05,2021-01-12 00:00:00.000
"0081176",IM21439089,ODF05,2020-12-05 00:00:00.000
"0127915",IM21444985,CAL12,2021-01-13 00:00:00.000
"0315135",IM21444056,CAL31,2021-01-07 00:00:00.000
"0187150",IM21444347,CAL06,2021-01-08 00:00:00.000
"0310955",IM21438422,CAL31,2020-12-02 00:00:00.000
"0278887",IM21442975,CAL31,2020-12-30 00:00:00.000
"0312613",IM21441774,CAL12,2020-12-22 00:00:00.000
"0312613",IM21441774,CAL12,2020-12-22 00:00:00.000
"0075615",IM21436451,CAL02,2020-11-20 00:00:00.000
"0309899",IM21436076,CAL31,2020-11-18 00:00:00.000
"0314773",IM21443384,CAL31,2021-01-04 00:00:00.000
"0039366",IM21445268,ODF05,2021-01-14 00:00:00.000
"0314898",IM21443583,CAL31,2021-01-05 00:00:00.000
"0315684",IM21444868,CAL12,2021-01-12 00:00:00.000
"0134903",IM21437425,CAL31,2020-11-26 00:00:00.000
"0188452",IM21438977,CAL30,2020-12-04 00:00:00.000
"0123711",IM21439325,ODF05,2020-12-07 00:00:00.000
"0314398",IM21442122,CAL01,2020-12-23 00:00:00.000
"0075340",IM21444802,CAL06,2021-01-12 00:00:00.000
"0314437",IM21442320,CAL31,2020-12-24 00:00:00.000
"0218701",IM21445814,CAL01,2021-01-18 00:00:00.000
"0218701",IM21445816,ODF05,2021-01-18 00:00:00.000
"0316277",IM21445705,CAL12,2021-01-16 00:00:00.000
"0314945",IM21443650,CAL31,2021-01-05 00:00:00.000
"0310390",IM21437074,CAL12,2020-11-24 00:00:00.000
"0186806",IM21445758,CAL31,2021-01-18 00:00:00.000
"0291419",IM21437429,CAL06,2020-11-26 00:00:00.000
"0310276",IM21436852,CAL12,2020-11-23 00:00:00.000
"0310537",IM21437345,CAL31,2020-11-25 00:00:00.000
"0315631",IM21444770,CAL12,2021-01-12 00:00:00.000
"0310875",IM21438194,CAL31,2020-12-01 00:00:00.000
"0316243",IM21445664,CAL31,2021-01-16 00:00:00.000
"0310034",IM21436354,ODF05,2020-11-19 00:00:00.000
"0316313",IM21445780,ODF05,2021-01-18 00:00:00.000
"0006056",IM21439707,TDL06,2020-12-09 00:00:00.000
"0314708",IM21443217,CAL31,2020-12-31 00:00:00.000
"0317183",IM21446895,ODF05,2021-01-25 00:00:00.000
"0183442",IM21445897,CAL31,2021-01-18 00:00:00.000
"0320463",IM21451398,CAL31,2021-02-18 00:00:00.000
"0319709",IM21449771,CAL12,2021-02-09 00:00:00.000
"0319449",IM21449319,CAL31,2021-02-05 00:00:00.000
"0179330",IM21448251,SBL02,2021-01-30 00:00:00.000
"0321067",IM21452647,CAL31,2021-02-25 00:00:00.000
"0316378",IM21445908,CAL31,2021-01-18 00:00:00.000
"0321158",IM21452827,CAL31,2021-02-26 00:00:00.000
"0320603",IM21451697,CAL12,2021-02-19 00:00:00.000
"0320359",IM21451217,CAL31,2021-02-17 00:00:00.000
"0321194",IM21452923,CAL31,2021-02-26 00:00:00.000
"0320004",IM21450459,CAL31,2021-02-12 00:00:00.000
"0320313",IM21451153,CAL12,2021-02-16 00:00:00.000
"0317215",IM21446925,CAL31,2021-01-25 00:00:00.000
"0319915",IM21450276,CAL31,2021-02-11 00:00:00.000
"0199864",IM21451518,CAL12,2021-02-18 00:00:00.000
"0321254",IM21453038,CAL12,2021-02-27 00:00:00.000
"0116690",IM21447192,TDL06,2021-01-26 00:00:00.000
"0116114",IM21447770,CAL30,2021-01-28 00:00:00.000
"0316826",IM21446532,CAL31,2021-01-21 00:00:00.000
"0157706",IM21449072,ODF05,2021-02-04 00:00:00.000
"0321350",IM21453380,CAL31,2021-03-01 00:00:00.000
"0179638",IM21455470,ODF05,2021-03-11 00:00:00.000
"0317644",IM21447455,CAL31,2021-01-27 00:00:00.000
"0318686",IM21448776,CAL08,2021-02-03 00:00:00.000
"0319524",IM21449520,CAL31,2021-02-06 00:00:00.000
"0321716",IM21454118,CAL31,2021-03-04 00:00:00.000
"0321121",IM21452758,CAL31,2021-02-25 00:00:00.000
"0322414",IM21455829,CAL31,2021-03-15 00:00:00.000
"0322433",IM21455862,CAL12,2021-03-15 00:00:00.000
"0322370",IM21455727,CAL31,2021-03-13 00:00:00.000
"0136079",IM21453730,ODF05,2021-03-03 00:00:00.000
"0322102",IM21455001,CAL31,2021-03-09 00:00:00.000
"0041921",IM21455548,ODF05,2021-03-12 00:00:00.000
"0145636",IM21455541,CAL31,2021-03-12 00:00:00.000
"0031461",IM21452948,ODF05,2021-02-26 00:00:00.000
"0318493",IM21448407,CAL31,2021-02-01 00:00:00.000
"0208378",IM21455386,CAL30,2021-03-11 00:00:00.000
"0179638",IM21453223,CAL01,2021-03-01 00:00:00.000
"0320158",IM21450810,CAL02,2021-02-15 00:00:00.000
"0319816",IM21450018,CAL31,2021-02-10 00:00:00.000
"0177351",IM21450646,ODF05,2021-02-13 00:00:00.000
"0316491",IM21446115,CAL31,2021-01-19 00:00:00.000
"0321002",IM21452496,CAL31,2021-02-24 00:00:00.000
"0322127",IM21455043,ODL03,2021-03-09 00:00:00.000
"0320404",IM21451305,CAL08,2021-02-17 00:00:00.000
"0179638",IM21453462,CAL17,2021-03-02 00:00:00.000
"0321771",IM21454247,CAL31,2021-03-05 00:00:00.000
"0316643",IM21446302,CAL12,2021-01-20 00:00:00.000
