"CIF_ID","TRAN_DATE_BAL"
"0356471",1421
"0335009",13454.5
"0180349",28132.59
"0180349",28402.59
"0359948",19030.5
"0349391",49050
"0354563",796
"0356531",13918
"0361036",5
"0361413",5651
"0362014",50052
"0086277",112.81
"0349391",36050
"0363976",130
"0351229",0
"0354563",1476
"0329794",14912.25
"0329794",54948.25
"0328319",51
"0328319",190.28
"0328319",390.28
"0330697",3084.28
"0130035",31693.15
"0109544",14873.84
"0109544",64873.84
"0070754",39883.59
"0115066",57090.32
"0133426",2085
"0363976",19.05
"0363802",60.65
"0326257",188.54
"0025073",282.71
"0347051",-2632.5
"0173764",64723.59
"0173764",62500.59
"0351229",105500
"0351229",50400
"0362430",13801
"0161687",303552.6
"0345591",0.99
"0199156",33060.4
"0362153",12
"0362154",100
"0292852",86.8
"0282296",29328.17
"0072188",10.1
"0072188",1410.1
"0275892",4900
"0361413",286
"0120552",692
"0070754",69309.99
"0350232",2560
"0364113",4057.2
"0364113",2557.2
"0320359",15273.45
"0354707",5272
"0354707",17842
"0173764",50500.59
"0141501",0.7
"0304047",5723.15
"0304047",7723.15
"0049722",229.95
"0156528",61868.37
"0070754",625
"0070754",31762.46
"0070754",39883.59
"0284358",14130.41
"0156528",350000
"0354707",5002
"0198775",161
"0275892",876
"0275892",6203
"0354707",9293
"0041634",39074.04
"0324685",983.55
"0333640",150644.32
"0363976",2159.57
"0363976",805.56
"0340167",1022
"0322370",89.5
"0322370",2989.5
"0345591",7
"0367470",2075
"0351229",103000
"0359948",20886.5
"0178263",47066.59
"0133426",33346.27
"0180572",8753911.15
"0180349",36502.59
"0180349",40202.59
"0363976",3422.2
"0349359",5271.9
"0180572",10559276.15
"0363976",130
"0147412",9556.19
"0147412",9677.89
"0354563",17993
"0284358",25930.41
"0346203",237
"0282296",11328.17
"0156810",278245.76
"0156528",26736.37
"0328319",620.28
"0328319",13870.28
"0275892",5533
"0363976",149.71
"0363802",71.26
"0367470",5240
"0363382",7774
"0332941",7.77
"0356835",4281.45
"0356471",1461
"0282296",19328.17
"0120552",16786.3
"0347051",400367.5
"0179638",1381469.49
"0363976",30
"0309373",2977.6
"0158739",134.75
"0146161",398408.98
"0146161",357058.98
"0021334",7146.14
"0021334",9146.14
"0363802",393.49
"0363802",829.04
"0358150",746
"0284358",31930.41
"0136079",102296.59
"0168151",7
"0111232",169254.82
"0145938",5219.55
"0324685",483.55
"0322370",4489.5
"0106364",14021.17
"0365750",50
"0049579",1662
"0362430",8511
"0342576",11000.7
"0354563",12853
"0098763",2959.31
"0041634",19074.04
"0356471",1140
"0061661",46056.82
"0173764",62500.59
"0342576",13000.7
"0349391",24249
"0354563",1153
"0061661",3584
"0350232",3060
"0342576",13000.7
"0354563",5303
"0364113",1557.2
"0354707",17842
"0349359",250.61
"0349391",29749
"0354563",253
"0363976",3924.76
"0336606",5607.42
"0336606",6137.42
"0188054",7849.24
"0188054",9149.24
"0021334",1646.14
"0363802",166.11
"0199156",40.4
"0106743",4
"0061661",103445.82
"0061661",128445.82
"0143111",54.9
"0330697",3584.28
"0362154",333
"0354355",95
"0354707",17853
"0173764",51500.59
"0143111",-3.1
"0336606",1807.42
"0128331",5875.79
"0364661",162000
"0354707",10708
"0361036",300
"0361413",18131
"0362014",50677
"0354707",12773
"0356928",20000
"0147412",5576.19
"0147412",7806.19
"0367470",1230
"0355815",3000
"0180572",9410882.15
"0180572",10139078.15
"0180572",10559276.15
"0180572",10559276.15
"0008200",1580039.96
"0095580",4308.03
"0345617",7000
"0180572",10637782.15
"0354707",26
"0362154",233
"0362154",333
"0106364",11821.17
"0179638",1557469.49
"0367470",815
"0359948",22922.5
"0346203",14148.23
"0275892",2000
"0351229",0
"0061661",101445.82
"0322370",6489.5
"0136079",214.59
"0333640",179
"0356531",14090
"0361036",1405
"0361413",10651
"0362014",49952
"0342576",16000.7
"0349391",27549
"0349391",44249
"0349391",44249
"0362430",13211
"0143111",7554.9
"0356471",58
"0136079",3214.59
"0361413",126
"0362014",53347
"0358156",4627
"0332941",33.43
"0332941",45.77
"0356835",4366.99
"0106364",15271.17
"0106364",16771.17
"0354563",7853
"0160782",20404.75
"0146161",378408.98
"0363976",3110.48
"0363976",3246.94
"0363976",3246.94
"0281943",207.5
"0061661",3568
"0165073",23335.2
"0070754",64309.99
"0008200",127735
"0363734",23
"0095580",308.03
"0350680",191
"0350680",3991
"0320359",22273.45
"0363734",166
"0363734",726
"0275892",6203
"0171356",50850.33
"0100649",10.32
"0198775",156.57
"0198775",296.57
"0362430",7000
"0362430",8111
"0349391",39050
"0354563",876
"0179638",190055.34
"0284358",18930.41
"0284358",19930.41
"0106364",13571.17
"0368229",0
"0368229",81500
"0368431",1050
"0061661",3548
"0354563",5743
"0333640",154644.32
"0192032",18074.11
"0136079",132296.59
"0180349",32502.59
"0363734",726
"0111232",244.42
"0363802",282.87
"0125015",4317.16
"0328319",520.28
"0188054",7689.24
"0125015",11317.16
"0364113",2557.2
"0359195",4833.2
"0363382",2714
"0182768",8448.74
"0088853",42.06
"0363734",22
"0284358",22930.41
"0349391",32450
"0160782",14404.75
"0160782",8204.75
"0008200",1133198.96
"0356471",1183
"0356471",2496
"0356471",2496
"0061661",128445.82
"0111232",88.12
"0349391",36050
"0354563",2098
"0354563",1476
"0354563",1476
"0125015",3317.16
"0351229",100300
"0351229",103000
"0356471",2496
"0358150",217746
"0320359",8073.45
"0320359",15273.45
"0131560",1099.05
"0131560",3135.05
"0282296",45328.17
"0282296",50328.17
"0363734",1016
"0221031",100506.43
"0284358",12130.41
"0178263",50266.59
"0061661",178056.82
"0061661",246056.82
"0335009",39844.5
"0350232",0
"0083197",10305.43
"0358150",6746
"0358150",217746
"0364113",6007.2
"0106364",13071.17
"0345591",482.99
"0355815",2700
"0199156",133790.4
"0199156",0.4
"0199156",0.4
"0364835",545240
"0364835",392220
"0362430",8111
"0070754",627
"0349359",271.9
"0350232",4000
"0350232",8500
"0363802",208.75
"0049722",429.95
"0049722",16179.95
"0221031",57348.71
"0330697",1284.28
"0282296",50328.17
"0133426",77485.97
"0180572",8979911.15
"0178263",52266.59
"0324685",3011.55
"0171356",100850.33
"0356531",15368
"0361036",6630
"0361413",1101
"0324685",383.55
"0175231",381.14
"0198775",296.57
"0345617",2500
"0284358",17430.41
"0335009",19404.5
"0098763",3629.31
"0098763",6129.31
"0360691",0
"0109544",101373.84
"0133426",2083
"0304684",410.5
"0061661",246056.82
"0356471",4353
"0164074",4430.3
"0199156",400.4
"0098763",3989.31
"0125015",112317.16
"0165073",10335.2
"0199156",2040.4
"0368229",1000
"0308614",852
"0070754",8565.66
"0354707",1846
"0008200",1163198.96
"0008200",128408
"0351229",50580
"0192032",38.11
"0070754",41537.99
"0125015",3317.16
"0088853",10042.06
"0345617",4000
"0345617",5500
"0346203",62303.23
"0128331",875.79
"0180572",10656071.15
"0349359",3606.9
"0367470",1325
"0364113",57.2
"0362014",51042
"0356928",22000
"0180349",28402.59
"0294856",1006
"0294856",18006
"0363802",0.2
"0147412",516.19
"0360691",25000
"0356517",342
"0361036",22455
"0361413",12391
"0361413",5426
"0362014",53727
"0120552",703
"0070754",588
"0363976",58
"0362430",17000
"0328319",590.28
"0180572",9523882.15
"0346203",364176.23
"0133426",76746.27
"0366838",22
"0309373",1827.6
"0309373",9592.6
"0364661",177000
"0347051",367.5
"0322370",2989.5
"0361413",726
"0070754",42709.99
"0356471",1260
"0282135",8018.74
"0088853",9542.06
"0088853",10042.06
"0133426",48346.27
"0180572",8764911.15
"0179638",391469.49
"0178263",48266.59
"0364588",1064
"0364588",6
"0131560",63.05
"0131560",1099.05
"0363976",2984.82
"0199156",0.4
"0199156",40.4
"0351229",101000
"0362154",0
"0275892",1348
"0109544",64873.84
"0070754",98513.99
"0361413",15426
"0098763",6129.31
"0329794",151.25
"0364835",19520
"0275892",3000
"0284358",14430.41
"0070754",49709.99
"0070754",64309.99
"0109544",130508.84
"0362014",53577
"0363976",1802.85
"0363976",2109.13
"0356835",4051.03
"0363325",1397
"0188054",5900.24
"0188054",7484.24
"0320359",16273.45
"0106364",395.17
"0366838",2543
"0070754",7230.66
"0356531",14878
"0361036",5870
"0361413",651
"0362014",51552
"0363976",788.5
"0363976",805.56
"0146161",358508.98
"0146161",358508.98
"0356471",4628
"0164074",9660.3
"0198848",17283
"0145938",21447.55
"0321158",10245.24
"0106743",193.1
"0106743",295.1
"0349391",44450
"0354563",2673
"0284358",15430.41
"0340167",1522
"0106364",11821.17
"0180572",9938682.15
"0309373",1974.6
"0363976",2558
"0363976",58
"0324685",83.55
"0356471",1783
"0188054",4900.24
"0359195",64833.2
"0321158",55757.24
"0321158",57257.24
"0332565",152.1
"0332565",475.41
"0366492",10177.8
"0366492",23901
"0178263",44916.59
"0178263",47066.59
"0367648",17100
"0098763",1095.31
"0008200",2330039.96
"0160782",20404.75
"0160782",20404.75
"0345617",3500
"0226872",20533.5
"0226872",114533.5
"0061661",97396.82
"0361413",5426
"0221031",27348.71
"0061661",139513.82
"0098763",21371.66
"0069222",3074.78
"0363976",2109.13
"0340167",0
"0340167",1022
"0323451",231.66
"0308589",5215.71
"0308589",19215.71
"0341354",13568.4
"0345617",500
"0345617",2500
"0363802",1556.47
"0360691",21500
"0360691",25000
"0282135",943.17
"0363976",3005.87
"0356471",70
"0164074",1030.3
"0356928",21000
"0173764",86223.59
"0364835",783320
"0335600",23029
"0344228",351.22
"0351229",0
"0182768",360000
"0345591",29333.02
"0199156",20.4
"0168151",11507
"0049722",36455.6
"0156810",13990.76
"0156810",63673.76
"0284358",13762.57
"0345270",11625.78
"0161687",264544.6
"0356471",0
"0363802",7
"0156528",35268.37
"0294856",14901.4
"0294856",65223
"0355815",2400
"0363976",2386
"0323451",10000
"0323451",35000
"0115066",100490.32
"0147412",13451.19
"0356928",17000
"0368362",65
"0328319",376460.28
"0101120",15892.2
"0273300",19369.9
"0352968",35261
"0340167",22389
"0282135",543.17
"0179906",200695.8
"0364588",8159
"0367648",42015
"0357400",110904
"0008200",1703755.96
"0321158",3635.6
"0199156",200.4
"0106364",0
"0106743",5
"0279114",311350.76
"0354070",2463.39
"0349478",52834.7
"0275892",421
"0336606",95973.07
"0333068",3798.87
"0349359",550.61
"0099919",45739.89
"0341354",90018.4
"0345617",25500.4
"0349391",121749
"0354563",2593
"0333068",3408.87
"0333068",3798.87
"0106743",22158.1
"0128331",204375.79
"0180341",24381.6
"0327459",82
"0226872",112
"0041369",6545.25
"0327459",312623.37
"0304047",32162.15
"0333068",10589.92
"0368229",28750
"0368413",4800
"0128331",50075.79
"0128331",50075.79
"0367694",10911
"0367694",14511
"0280745",3459
"0083197",-497.96
"0187614",2163.79
"0345270",9658.53
"0280745",3495
"0143111",16996.88
"0278348",13087
"0333068",8404.92
"0070754",4694.66
"0061661",2584
"0269496",46161.72
"0269496",86383.72
"0341354",151418.4
"0345617",9700.4
"0356531",16562
"0361036",9935
"0361413",10251
"0362014",51537
"0346203",568841.39
"0349359",13500.4
"0350232",3270
"0363976",2086
"0363976",2086
"0046174",45889.57
"0098763",14121.66
"0021334",7006.14
"0083197",-176.36
"0120552",37005.15
"0125015",26505.96
"0269496",30161.72
"0365027",13522
"0127548",102710.4
"0069222",1074.78
"0363976",554.08
"0364113",12557.2
"0356471",4610
"0359195",3633.2
"0359195",3633.2
"0130035",5768.15
"0363976",146
"0368229",50
"0349391",62449
"0182768",45548.74
"0182768",8448.74
"0366160",19424
"0346203",263
"0280745",13853.6
"0280745",13853.6
"0165073",5335.2
"0308614",72
"0280745",28088.63
"0368431",1150
"0131560",20917.05
"0157706",156304.5
"0354563",3023
"0357770",175
"0283517",2355
"0309670",19995
"0347051",1860.87
"0088853",6542.06
"0200745",40128.83
"0200745",79631.98
"0079342",9776.28
"0041369",45.25
"0116757",0
"0116757",0
"0345959",736157.5
"0346203",554473.39
"0346203",568841.39
"0347483",232
"0350232",0
"0350232",3270
"0351229",0
"0359948",49336.5
"0322986",0
"0345591",88372.64
"0368229",7500
"0368413",6250
"0041634",24773.04
"0335028",1412.85
"0354563",123
"0354563",19543
"0157739",28.42
"0160782",45404.75
"0363734",20166
"0277937",0.77
"0278348",17087
"0044404",2132.42
"0332525",1429
"0333640",172044.32
"0366838",16076
"0364661",175800
"0364661",175800
"0098763",2091.66
"0363976",706.92
"0079342",9776.28
"0344228",9493.22
"0351229",101100
"0359948",57536.5
"0095580",272.03
"0094747",23495.57
"0354707",11445
"0321158",2745.6
"0183117",5.41
"0083197",15806.35
"0021334",2006.14
"0021334",3006.14
"0357770",25
"0174081",35445.9
"0037239",56803.81
"0309373",28112.6
"0320359",22529.45
"0320359",44529.45
"0122426",858.17
"0364113",19637.2
"0364113",12557.2
"0361534",10
"0362430",10000
"0104501",29000.27
"0099919",14089.89
"0327459",2151800.57
"0366372",27428
"0356471",2455
"0099919",45739.89
"0135089",25092.42
"0127548",142105.25
"0069222",39074.78
"0363976",17
"0284405",1730.5
"0363976",1613.45
"0158739",40389.75
"0367470",336
"0200745",3.98
"0336606",807.42
"0182768",548.74
"0277937",979.77
"0198775",11440.57
"0323451",17175.66
"0295849",770
"0323451",24931.66
"0143111",16996.88
"0357770",10
"0284358",13762.57
"0366160",2844
"0366160",19424
"0106743",11307.1
"0130035",18435.15
"0278339",11706.53
"0368229",2000
"0368413",7296
"0120026",76911.66
"0276458",70756.9
"0365750",227
"0365750",12757
"0366191",10640
"0366191",10170
"0367102",25169
"0347051",3360.87
"0365750",15257
"0282135",3484.74
"0283517",16285
"0355815",2000
"0363382",148
"0070754",821.07
"0088853",1542.06
"0355815",650
"0293477",207.26
"0293477",2207.26
"0308614",11077
"0156810",3589.76
"0047036",10915.77
"0072188",2080.75
"0337595",12298
"0315631",0
"0295924",19004.3
"0295924",31064.3
"0361534",140
"0166915",5875.7
"0295849",3000
"0295849",800
"0295849",800
"0335009",197559.5
"0335009",136512.5
"0049579",605607.03
"0359948",56036.5
"0359948",57536.5
"0179638",1091.84
"0361534",20
"0275892",421
"0275892",621
"0128331",133185.79
"0327459",2148500.57
"0309373",22296.6
"0309373",1694.6
"0104501",40
"0008200",4866755.96
"0280745",188864.95
"0106364",7975.17
"0155811",-46.02
"0157706",4625
"0179638",4523313.34
"0179638",51460.5
"0046174",52579.57
"0083763",28280.48
"0083763",65013.48
"0070754",51370.27
"0070754",60367.27
"0280745",3543
"0309592",2.2
"0138818",2443.44
"0160782",40704.75
"0160782",45204.75
"0120552",783
"0166915",1534
"0094242",361067.1
"0094242",366103.1
"0116757",46749.65
"0282135",4148.74
"0100236",569339.1
"0319524",224858.81
"0345959",945957.5
"0346203",513298.39
"0347483",7238
"0349359",4020.4
"0350232",3340
"0120552",8639.15
"0125015",54972.16
"0136079",47296.59
"0157706",4654
"0335600",173
"0344228",192
"0309592",12
"0295924",3273.3
"0309373",240530.6
"0293477",10000
"0293477",8000
"0304684",22447.15
"0298611",6001.38
"0349478",59056.3
"0275892",231
"0109544",234773.49
"0363485",500
"0364113",8517.2
"0228993",734
"0278348",6087
"0008200",3503943.46
"0180349",24512.59
"0168151",3007
"0327369",1170
"0179204",130592.06
"0179204",134055.06
"0345270",8894.4
"0345270",8996.44
"0355801",37413
"0319524",277858.81
"0361534",220
"0361534",10
"0362430",17000
"0362430",17000
"0188054",4800.24
"0364588",4049
"0061661",2631
"0283076",2100
"0283076",11400
"0366160",17819
"0322370",20208.5
"0128331",93828.2
"0128331",98828.2
"0136079",46996.59
"0136079",46996.59
"0327459",2129623.32
"0327459",2138647.04
"0328319",526920.28
"0018033",135010.08
"0018033",1645010.08
"0334274",7315
"0109544",189773.49
"0364835",2128320
"0061661",2597
"0282296",303
"0273332",132575.29
"0273332",172575.29
"0309592",2.2
"0368229",7200
"0368413",9200
"0368431",9547.5
"0368431",45450
"0174081",33945.9
"0295849",0
"0323451",10425.66
"0323451",16175.66
"0131004",32980.5
"0138818",1063
"0158537",59
"0282135",343.17
"0272557",321
"0049579",724847.03
"0356471",3625
"0366372",28
"0366372",3928
"0352968",7811
"0352968",17561
"0156810",3181.76
"0156810",7047.76
"0008200",128683
"0366191",15476
"0366191",7726
"0367102",219
"0367102",2169
"0367102",2169
"0228993",17960.28
"0228993",19957.28
"0334471",1000.6
"0334471",2000.6
"0280745",3898
"0356531",19286
"0356703",800
"0360112",5634
"0361036",735
"0361413",9701
"0362014",51617
"0355891",22508
"0333068",3529.27
"0008200",129104
"0282135",1610
"0345591",26
"0360691",15200
"0164074",30.3
"0340167",8059
"0308614",12227
"0116757",15475.65
"0355815",3600
"0355815",7400
"0365027",19872
"0180572",7503264.15
"0333068",491274.92
"0333068",8524.92
"0304047",28512.15
"0143549",1001.1
"0334471",3350.6
"0341279",292
"0341279",2
"0341279",2
"0044404",148
"0333068",8024.17
"0351229",0
"0351229",55000
"0174081",28945.9
"0174081",32445.9
"0283517",25
"0283517",1625
"0188451",224432
"0346203",336818.39
"0346203",512818.39
"0350232",11600
"0350232",2440
"0350693",181303
"0350693",185103
"0363485",2.4
"0363485",500
"0364113",35662.2
"0364113",9462.2
"0322578",5411.46
"0322578",18811.46
"0363976",431.41
"0161687",272921.6
"0366492",49227.8
"0344228",418.22
"0049722",31079.2
"0295301",168.73
"0328319",290.28
"0333068",8524.92
"0359948",63038.5
"0356531",1334
"0356531",1560
"0356703",15800
"0364714",10003
"0354707",15715
"0282296",34963.13
"0319524",159558.81
"0359948",70038.5
"0347051",29360.87
"0136079",263078.59
"0168151",6017
"0346203",512818.39
"0347483",288
"0350693",185103
"0366160",267
"0366160",8617
"0333068",1889
"0346203",277
"0345270",30637.43
"0345270",40637.43
"0162313",557.98
"0173764",122926.59
"0367470",1791
"0094242",2481
"0332565",41
"0136079",57296.59
"0156810",63673.76
"0116757",19750.65
"0328422",55594.5
"0330697",16470.28
"0364113",9462.2
"0309373",2607.6
"0360402",16119
"0361036",10515
"0361036",24535
"0361413",1021
"0361413",3911
"0362014",41227
"0362014",47427
"0345270",270
"0345270",5270
"0120552",11164.3
"0125015",10917.16
"0125015",4317.16
"0341354",107168.4
"0345617",27585
"0334471",11050.6
"0008200",129474
"0321158",4725.6
"0336687",13770
"0180349",24832.59
"0168151",4007
"0120552",16991.15
"0157865",41643.04
"0157865",35693.04
"0101120",15398.35
"0366160",8617
"0333068",1874
"0116757",4184.65
"0116757",15475.65
"0037239",4810.81
"0273332",140962.29
"0106364",14775.17
"0125015",15505.96
"0309373",91558.6
"0356835",4480.42
"0335600",969
"0335600",23029
"0304047",241
"0290851",1275
"0309592",2.2
"0328319",697110.28
"0327459",113
"0282296",300
"0083197",12856.38
"0341279",2
"0158537",34477.18
"0363734",10967
"0363734",18106
"0157706",91243.5
"0230213",21539.72
"0065485",192312.24
"0356928",20000
"0344228",3851.22
"0344228",351.22
"0344434",0
"0351229",60000
"0351229",0
"0158739",39969.75
"0336687",12830
"0333068",8325.87
"0349359",150.61
"0131004",87480.5
"0228993",19957.28
"0280745",91090.2
"0280745",97526.2
"0327369",473680.1
"0362153",8199
"0362154",703
"0362154",2403
"0094242",364567.1
"0347647",85.8
"0061661",224438.82
"0356471",820
"0164074",18240.3
"0344228",191
"0345270",8996.44
"0345270",5270
"0364588",301
"0364588",19805
"0143111",13596.88
"0282135",3164.74
"0345591",16992.61
"0327459",91
"0106743",21367.1
"0364113",9557.2
"0351580",3292
"0354355",33550
"0275892",1521
"0116757",99
"0161687",199153.2
"0161687",258481.2
"0362154",2403
"0275892",621
"0362153",7549
"0362153",8199
"0362154",503
"0362154",703
"0070754",1733.07
"0292852",50.8
"0178263",47116.59
"0346203",255
"0125015",31472.96
"0125015",39472.16
"0116757",19050.65
"0131407",21944.32
"0337595",9298
"0337595",12298
"0368413",10200
"0368413",9200
"0368431",21547.5
"0179906",107437.9
"0354707",12425
"0363976",1430.45
"0341354",68168.4
"0131560",12509.05
"0131560",13545.05
"0106743",247.1
"0072188",3580.75
"0083763",69513.48
"0070754",65217.67
"0130035",19673.15
"0280745",3900
"0309373",63173.6
"0309373",87523.6
"0362153",9699
"0362154",3003
"0275892",21
"0145938",5164.55
"0131407",32004.32
"0072188",5580.75
"0155659",47232.53
"0094242",340741.1
"0273300",15369.9
"0361784",19664
"0367470",4168
"0363976",459.13
"0333640",34531.52
"0333640",38531.52
"0360540",210.5
"0179638",4450386.34
"0179638",151469.49
"0008200",3654005.96
"0083763",65013.48
"0157865",69683.05
"0157865",41643.04
"0049579",705607.03
"0333068",10589.92
"0360442",3.5
"0362153",13699
"0362154",4003
"0100236",643
"0352968",6006
"0366838",6093
"0157706",409.65
"0327369",323592.1
"0070754",60967.27
"0061175",459411.67
"0175231",2136.03
"0115066",75490.32
"0098763",1171.66
"0349391",135149
"0354563",13343
"0200745",91808.83
"0200745",120808.83
"0179638",3048630.34
"0083197",2356.38
"0101120",-1099.6
"0070754",66867.67
"0275892",61
"0044404",644.18
"0185517",14909.99
"0088853",741.06
"0276120",21282
"0363802",1.98
"0363802",31.71
"0327369",454799.3
"0157739",6.42
"0345959",726157.5
"0345959",726157.5
"0283517",13785
"0363976",2090
"0282135",1260.74
"0282135",4148.74
"0116757",3184.65
"0116757",4184.65
"0037239",65
"0340383",8703
"0360718",21820
"0366191",17876
"0361534",40
"0361534",7790
"0362430",9000
"0362430",10300
"0320359",5073.45
"0284358",11130.41
"0222996",138583.6
"0155659",42660.53
"0335028",1012.85
"0333640",132044.32
"0100236",488584.1
"0100236",569339.1
"0158537",55977.18
"0158537",34477.18
"0309373",4744.6
"0325221",23387.5
"0128331",115828.2
"0128331",583
"0340167",9059
"0352968",17561
"0340167",13089
"0357400",60904
"0098763",3
"0277142",4696.26
"0166915",3975.7
"0166915",5875.7
"0356471",525
"0164074",20320.3
"0342576",483.7
"0349391",121149
"0354563",18043
"0352968",31761
"0340167",17989
"0336606",8823.07
"0130022",60336.79
"0130022",30336.79
"0355005",0
"0356517",2961
"0354707",10612
"0345591",1.93
"0345591",10783.73
"0279249",1455.2
"0200745",32120
"0366492",86420.8
"0322370",11208.5
"0319524",276358.81
"0275892",1
"0275892",421
"0361534",520
"0133426",989.94
"0157706",4657
"0354707",21070
"0354707",11445
"0367470",530
"0101120",31192.2
"0079342",201477.09
"0278348",24587
"0361534",3510
"0361534",40
"0362430",25500
"0362430",18790
"0280745",3872
"0109544",209773.49
"0364835",2173320
"0366930",3127.12
"0188054",328.24
"0008200",3100443.46
"0327459",2141361.33
"0120552",7005.15
"0125015",39472.16
"0298611",5001.38
"0298611",6001.38
"0157706",1231.64
"0104501",31000.27
"0104501",55378.27
"0356471",700
"0007587",363364.14
"0180349",28832.59
"0156810",7047.76
"0366492",52005.8
"0366492",30855.8
"0157865",112693.04
"0157865",112693.04
"0364588",1115
"0367648",10365
"0094747",259.57
"0173764",110000.59
"0173764",122926.59
"0131885",30012
"0366372",12428
"0292852",0
"0094242",355367.1
"0155659",44196.53
"0072188",0
"0072188",0
"0328319",850100.28
"0008200",128800
"0101120",15892.2
"0317215",107
"0280745",26940.2
"0282135",4543.17
"0316313",0.74
"0157706",3931.65
"0361784",17214
"0158739",78811.75
"0356471",3445
"0358150",1546.22
"0358150",0.59
"0280745",102686.2
"0138818",29970.24
"0083763",0
"0083763",0
"0070754",821.07
"0276120",20572
"0367470",2339
"0367470",336
"0356928",19000
"0368229",27050
"0368413",6550
"0198775",65036.57
"0327369",1146
"0345937",56109
"0354707",20770
"0296165",52543
"0304684",6411.15
"0279114",46.76
"0070754",1238.79
"0098763",2131.66
"0118122",14769.16
"0327459",485912.94
"0282296",20963.13
"0282296",23963.13
"0319524",229588.81
"0319524",277858.81
"0284405",1700.5
"0284405",1700.5
"0304684",3375.15
"0304684",6411.15
"0308614",9077
"0308614",11077
"0277937",9.77
"0361534",40
